1621695812738746185, 22, 24730, 0, 0, 0
1621695812758502787, 22, 24737, 0, 0, 0
1621695812778410994, 22, 24737, 0, 0, 0
1621695812798665180, 22, 24737, 0, 0, 0
1621695812819056684, 22, 24737, 0, 0, 0
1621695812840127615, 22, 24737, 0, 0, 0
1621695812859198379, 22, 24737, 0, 0, 0
1621695812887083630, 22, 24834, 0, 0, 0
1621695812900052802, 22, 24737, 0, 0, 0
1621695812920105399, 22, 29909, 0, 0, 0
1621695812945546029, 22, 33221, 0, 0, 0
1621695812958291470, 22, 33221, 0, 0, 0
1621695812968847118, 22, 34785, 0, 0, 0
1621695812982085075, 22, 35654, 0, 0, 0
1621695812997395796, 22, 35654, 18, 1, 0
1621695813008469247, 22, 36239, 18, 1, 0
1621695813021146420, 22, 36337, 18, 1, 0
1621695813040323012, 22, 36337, 18, 1, 0
1621695813050895843, 22, 36337, 18, 1, 0
1621695813063513475, 22, 36337, 18, 1, 0
1621695813078553677, 22, 36337, 18, 1, 0
1621695813089117290, 22, 36337, 18, 1, 0
1621695813101754819, 22, 36337, 18, 1, 0
1621695813117494565, 22, 36337, 18, 1, 0
1621695813128057798, 22, 36239, 18, 1, 0
1621695813140755550, 22, 36239, 18, 1, 0
1621695813151326577, 22, 36435, 18, 1, 0
1621695813163961401, 22, 36331, 100, 5, 0
1621695813181592249, 22, 36331, 100, 5, 0
1621695813192223099, 22, 39937, 100, 5, 0
1621695813204863203, 22, 40329, 100, 5, 0
1621695813218519105, 22, 40329, 100, 5, 0
1621695813229073441, 22, 40621, 100, 5, 0
1621695813241742940, 23, 40621, 100, 5, 0
1621695813252302014, 23, 40621, 100, 5, 0
1621695813264919245, 23, 40621, 100, 5, 0
1621695813279547654, 22, 40621, 100, 5, 0
1621695813290102942, 22, 40621, 100, 5, 0
1621695813302743336, 23, 40621, 100, 5, 0
1621695813313310195, 23, 40608, 100, 5, 0
1621695813326010011, 23, 40608, 100, 5, 0
1621695813342384700, 23, 40608, 100, 4, 0
1621695813353029867, 23, 45196, 100, 4, 0
1621695813365652468, 23, 46660, 100, 4, 0
1621695813380708750, 23, 46660, 100, 4, 2
1621695813391488800, 23, 88410, 100, 4, 2
1621695813404102654, 23, 88410, 100, 4, 2
1621695813414675034, 23, 71455, 100, 4, 2
1621695813427376974, 23, 60296, 100, 4, 2
1621695813443655993, 23, 60296, 100, 4, 2
1621695813454267186, 23, 56978, 100, 4, 2
1621695813466905617, 23, 54850, 100, 4, 2
1621695813482136658, 23, 54850, 100, 4, 2
1621695813492704669, 23, 50271, 100, 4, 2
1621695813505364990, 23, 130944, 100, 10, 3
1621695813531796701, 23, 130944, 100, 10, 3
1621695813542403355, 24, 196681, 100, 10, 3
1621695813555077212, 24, 205568, 100, 10, 3
1621695813569176547, 25, 205568, 100, 10, 3
1621695813579742044, 25, 208724, 100, 10, 3
1621695813592365777, 25, 208724, 100, 10, 3
1621695813602926836, 25, 209498, 100, 10, 3
1621695813615565878, 25, 210174, 100, 10, 3
1621695813629461710, 26, 210174, 100, 10, 3
1621695813640020735, 26, 210368, 100, 10, 3
1621695813652666349, 26, 210368, 100, 10, 3
1621695813663223921, 26, 210435, 100, 10, 3
1621695813675850339, 26, 210242, 100, 8, 3
1621695813690408075, 26, 210242, 100, 8, 3
1621695813700978341, 26, 210657, 100, 8, 3
1621695813713611541, 26, 210657, 100, 8, 3
1621695813724170215, 26, 210851, 100, 8, 3
1621695813736878467, 26, 210560, 100, 8, 3
1621695813752663358, 27, 210560, 100, 8, 3
1621695813763222363, 27, 210851, 100, 8, 3
1621695813775834835, 27, 211430, 100, 8, 3
1621695813791298622, 27, 211430, 100, 8, 3
1621695813801856194, 27, 211430, 100, 8, 3
1621695813814494074, 27, 211430, 100, 8, 3
1621695813825095659, 27, 211430, 100, 8, 3
1621695813837783843, 27, 211596, 100, 8, 3
1621695813853992680, 27, 211596, 100, 8, 3
1621695813864560512, 27, 211693, 100, 8, 3
1621695813877199083, 27, 211402, 100, 8, 3
1621695813892603940, 27, 211402, 100, 8, 3
1621695813903172502, 28, 211402, 100, 8, 3
1621695813915801535, 28, 211402, 100, 8, 3
1621695813926366260, 28, 211596, 100, 8, 3
1621695813939079391, 28, 211885, 100, 8, 3
1621695813955034492, 28, 211885, 100, 8, 3
1621695813965592575, 28, 211885, 100, 8, 3
1621695813978203264, 28, 211885, 100, 8, 3
1621695813993630142, 28, 211885, 100, 8, 3
1621695814004199857, 28, 212079, 100, 8, 3
1621695814016839740, 28, 212079, 100, 8, 3
1621695814027557614, 28, 212273, 100, 8, 3
1621695814040506207, 28, 212176, 100, 8, 3
1621695814055982127, 28, 212176, 100, 8, 3
1621695814066583482, 28, 211982, 100, 8, 3
1621695814079192467, 28, 212273, 100, 8, 3
1621695814094799384, 28, 212273, 100, 8, 3
1621695814105357848, 28, 212465, 100, 8, 3
1621695814117972213, 28, 212465, 100, 8, 3
1621695814128531267, 28, 212369, 100, 8, 3
1621695814141522571, 28, 211885, 100, 8, 3
1621695814157314245, 28, 211885, 100, 8, 3
1621695814167872388, 29, 211789, 100, 8, 3
1621695814180532920, 29, 212175, 100, 8, 3
1621695814195841807, 29, 212175, 100, 9, 3
1621695814206425448, 29, 212397, 100, 9, 3
1621695814219087212, 29, 212397, 100, 9, 3
1621695814229648521, 29, 211913, 100, 9, 3
1621695814242381309, 29, 211788, 100, 9, 3
1621695814258566382, 29, 211788, 100, 9, 3
1621695814269124605, 29, 211982, 100, 9, 3
1621695814281788403, 29, 212300, 100, 9, 3
1621695814305005035, 29, 211982, 100, 9, 3
1621695814321836352, 29, 211982, 100, 9, 3
1621695814332922376, 29, 211692, 100, 9, 3
1621695814345566257, 29, 212175, 100, 9, 3
1621695814361772770, 29, 212175, 100, 10, 3
1621695814373252224, 29, 212299, 100, 10, 3
1621695814385888721, 29, 212175, 100, 10, 3
1621695814400200675, 29, 212175, 100, 10, 3
1621695814410760481, 29, 212174, 100, 10, 3
1621695814423390436, 29, 212174, 100, 10, 3
1621695814433954219, 29, 212203, 100, 10, 3
1621695814446557945, 29, 212203, 100, 10, 3
1621695814463049824, 29, 212203, 100, 10, 3
1621695814473614238, 29, 212174, 100, 10, 3
1621695814486230127, 29, 212589, 100, 10, 3
1621695814501759128, 29, 212589, 100, 10, 3
1621695814512315367, 29, 212367, 100, 10, 3
1621695814524962494, 29, 212367, 100, 10, 3
1621695814535527860, 29, 212465, 100, 10, 3
1621695814548162564, 29, 212562, 100, 10, 3
1621695814564548764, 30, 212562, 100, 10, 3
1621695814575117407, 30, 212755, 100, 10, 3
1621695814587733496, 30, 212299, 100, 10, 3
1621695814603085504, 30, 212299, 100, 10, 3
1621695814614460331, 30, 212271, 100, 10, 3
1621695814627073264, 30, 212271, 100, 10, 3
1621695814637646355, 30, 212465, 100, 10, 3
1621695814650279836, 30, 212852, 100, 10, 3
1621695814665677340, 30, 212852, 100, 10, 3
1621695814676238688, 30, 212783, 100, 10, 3
1621695814688873082, 30, 212687, 100, 10, 3
1621695814704435675, 30, 212687, 100, 10, 3
1621695814715042420, 30, 212948, 100, 10, 3
1621695814727699515, 30, 212948, 100, 10, 3
1621695814738282605, 30, 213335, 100, 10, 3
1621695814750895668, 30, 212851, 100, 10, 3
1621695814766637648, 30, 212851, 100, 10, 3
