1621783564113058074, 23, 34099, 3, 0, 3
1621783564126327950, 23, 46877, 3, 0, 3
1621783564139109620, 23, 51530, 3, 0, 3
1621783564151832087, 23, 51530, 3, 0, 3
1621783564162532175, 23, 54069, 3, 0, 3
1621783564175278477, 23, 54946, 3, 0, 3
1621783564190234322, 23, 54946, 3, 0, 3
1621783564200818040, 23, 54848, 3, 0, 3
1621783564213508318, 23, 54848, 3, 0, 3
1621783564224104339, 23, 55808, 66, 9, 3
1621783564239790035, 23, 58539, 66, 9, 3
1621783564252429487, 23, 58539, 66, 9, 3
1621783564263038333, 23, 60187, 66, 9, 3
1621783564275696690, 23, 60187, 66, 9, 3
1621783564290519625, 23, 60187, 66, 9, 3
1621783564301102462, 23, 60382, 66, 9, 3
1621783564313807928, 23, 60382, 66, 9, 3
1621783564324420630, 23, 59894, 66, 9, 3
1621783564337082234, 23, 59992, 66, 9, 3
1621783564350569739, 23, 59992, 66, 9, 3
1621783564361373351, 23, 60773, 66, 9, 3
1621783564374135363, 23, 60773, 66, 9, 3
1621783564384845199, 23, 61163, 66, 9, 3
1621783564395675771, 24, 62734, 100, 14, 3
1621783564419506193, 24, 69506, 100, 14, 3
1621783564515221338, 24, 69506, 100, 14, 3
1621783564525966239, 24, 69701, 100, 14, 3
1621783564538761474, 24, 69713, 100, 14, 3
1621783564551493560, 24, 69713, 100, 14, 3
1621783564562111803, 24, 71466, 100, 14, 3
1621783564574964255, 24, 71466, 100, 14, 3
1621783564585640959, 24, 75914, 100, 14, 3
1621783564598306459, 24, 76524, 100, 14, 3
1621783564611329612, 24, 76524, 100, 14, 3
1621783564621955209, 24, 93958, 100, 14, 3
1621783564634611142, 24, 93958, 100, 14, 3
1621783564645215740, 24, 97736, 100, 14, 3
1621783564657858197, 24, 98872, 100, 14, 3
1621783564671556078, 24, 98872, 100, 14, 3
1621783564682116112, 24, 99942, 100, 14, 3
1621783564694754622, 24, 99942, 100, 14, 3
1621783564705366684, 24, 99682, 100, 14, 3
1621783564718007458, 24, 99876, 100, 14, 3
1621783564731751746, 24, 99876, 100, 26, 3
1621783564742357095, 24, 99779, 100, 26, 3
1621783564754995435, 24, 99779, 100, 26, 3
1621783564765556230, 24, 100038, 100, 26, 3
1621783564778192817, 24, 100136, 100, 26, 3
1621783564791644625, 24, 100136, 100, 26, 3
1621783564802232702, 24, 99779, 100, 26, 3
1621783564814874748, 24, 99779, 100, 26, 3
1621783564825449009, 24, 100136, 100, 26, 3
1621783564838066429, 24, 99876, 100, 26, 3
1621783564851713425, 24, 99876, 100, 26, 3
1621783564862306350, 24, 100526, 100, 26, 3
1621783564874921837, 24, 100526, 100, 26, 3
1621783564885544088, 25, 100135, 100, 26, 3
1621783564898157190, 25, 99941, 100, 31, 3
1621783564911843238, 25, 99941, 100, 31, 3
1621783564922422108, 25, 100136, 100, 31, 3
1621783564935067190, 25, 100136, 100, 31, 3
1621783564945645459, 25, 100038, 100, 31, 3
1621783564958263280, 25, 100038, 100, 31, 3
1621783564972063493, 25, 100038, 100, 31, 3
1621783564982628366, 25, 100039, 100, 31, 3
1621783564995324875, 25, 100039, 100, 31, 3
1621783565005891642, 25, 100136, 100, 31, 3
1621783565018549097, 25, 99552, 100, 31, 3
1621783565032527144, 25, 99552, 100, 31, 3
1621783565043099021, 25, 100038, 100, 31, 3
1621783565055809095, 25, 100038, 100, 31, 3
1621783565066511457, 25, 100136, 100, 31, 3
1621783565079437447, 25, 100330, 100, 31, 3
1621783565175682588, 25, 100330, 100, 31, 3
1621783565186406290, 25, 99942, 100, 31, 3
1621783565199141482, 25, 99844, 100, 31, 3
1621783565212983974, 25, 99844, 100, 31, 3
1621783565223552975, 25, 99845, 100, 31, 3
1621783565236256417, 25, 99845, 100, 31, 3
