1621688406039418612, 23, 35664, 0, 0, 1
1621688406052548176, 23, 35664, 0, 0, 1
1621688406063217218, 23, 37021, 0, 0, 1
1621688406075945879, 23, 37021, 0, 0, 1
1621688406086607006, 23, 37215, 0, 0, 1
1621688406099322773, 23, 37411, 0, 0, 1
1621688406112618088, 23, 37411, 40, 0, 1
1621688406123344227, 23, 37411, 40, 0, 1
1621688406135995092, 23, 37411, 40, 0, 1
1621688406146594583, 23, 37411, 40, 0, 1
1621688406159271898, 23, 37411, 40, 0, 1
1621688406172168795, 23, 37411, 40, 0, 1
1621688406182730455, 23, 37411, 40, 0, 1
1621688406195338920, 23, 37411, 40, 0, 1
1621688406205880712, 23, 37509, 40, 0, 1
1621688406218601318, 23, 37411, 40, 0, 1
1621688406232266478, 23, 37411, 40, 0, 1
1621688406242909491, 23, 37509, 40, 0, 1
1621688406255529278, 23, 37509, 40, 0, 1
1621688406266082312, 23, 37411, 40, 0, 1
1621688406278699834, 23, 38876, 100, 1, 1
1621688406292446597, 23, 38876, 100, 1, 1
1621688406303016844, 23, 41025, 100, 1, 1
1621688406315705149, 23, 41025, 100, 1, 1
1621688406327179133, 23, 41318, 100, 1, 1
1621688406339787969, 23, 41514, 100, 1, 1
1621688406352454593, 23, 41514, 100, 1, 1
1621688406363012005, 23, 41514, 100, 1, 1
1621688406375634737, 23, 41514, 100, 1, 1
1621688406386220492, 23, 41410, 100, 1, 1
1621688406398846490, 23, 41710, 100, 1, 1
1621688406412819368, 23, 41710, 100, 1, 1
1621688406423345642, 23, 41807, 100, 1, 1
1621688406435951713, 23, 41807, 100, 1, 1
1621688406446514775, 23, 44047, 100, 1, 1
1621688406459201337, 23, 46962, 100, 1, 1
1621688406472727847, 23, 46962, 100, 1, 1
1621688406483257828, 23, 48124, 100, 1, 1
1621688406495933389, 23, 48124, 100, 1, 1
1621688406506515938, 23, 48514, 100, 1, 1
1621688406519211878, 23, 48710, 100, 1, 1
1621688406532877990, 23, 48710, 100, 1, 1
1621688406543453065, 23, 49784, 100, 1, 1
1621688406556122615, 23, 49784, 100, 1, 1
1621688406566733738, 23, 51247, 100, 1, 1
1621688406579363242, 23, 51435, 100, 1, 1
1621688406592795304, 23, 51435, 100, 1, 1
1621688406603391359, 23, 51921, 100, 1, 1
1621688406616052874, 23, 51921, 100, 1, 1
1621688406626671972, 23, 56199, 100, 1, 1
1621688406639669769, 23, 56978, 100, 1, 1
1621688406653226285, 23, 56978, 100, 1, 1
1621688406663828190, 23, 55808, 100, 1, 1
1621688406676459959, 23, 55808, 100, 1, 1
1621688406687032270, 23, 55631, 100, 1, 1
1621688406699659310, 23, 56412, 100, 1, 1
