1621865740610832300, 22, 34393, 3, 0, 1
1621865740616775338, 22, 34393, 3, 0, 3
1621865740619409648, 22, 37313, 7, 0, 3
1621865740626379797, 22, 37313, 7, 0, 3
1621865740629014318, 22, 37313, 7, 0, 3
1621865740631643639, 22, 37313, 7, 0, 3
1621865740634257381, 22, 37313, 7, 0, 3
1621865740636905127, 22, 37313, 7, 0, 3
1621865740639531443, 22, 39756, 7, 0, 3
1621865740645571814, 22, 39756, 7, 0, 3
1621865740648210783, 22, 39756, 7, 0, 3
1621865740650840756, 22, 39756, 7, 0, 3
1621865740653458355, 22, 39756, 7, 0, 3
1621865740656068129, 22, 39756, 7, 0, 3
1621865740658720193, 22, 40432, 7, 0, 3
1621865740665534168, 22, 40432, 7, 0, 3
1621865740668150645, 22, 40432, 7, 0, 3
1621865740670751763, 22, 40432, 7, 0, 3
1621865740673363972, 22, 40432, 7, 0, 3
1621865740675971282, 22, 40432, 7, 0, 3
1621865740678613317, 22, 40530, 7, 0, 3
1621865740685633039, 22, 40530, 7, 0, 3
1621865740688227935, 22, 40530, 7, 0, 3
1621865740690831418, 22, 40530, 7, 0, 3
1621865740693433859, 22, 40530, 7, 0, 3
1621865740696043232, 22, 40530, 7, 0, 3
1621865740698645733, 22, 40530, 7, 0, 3
1621865740705808904, 22, 40530, 7, 0, 3
1621865740708430551, 22, 40530, 7, 0, 3
1621865740711051587, 22, 40530, 7, 0, 3
1621865740714169125, 22, 40530, 7, 0, 3
1621865740716778910, 22, 40530, 7, 0, 3
1621865740719392973, 22, 40439, 7, 0, 3
1621865740725739579, 22, 40439, 7, 0, 3
1621865740728400580, 22, 40439, 7, 0, 3
1621865740731017377, 22, 40439, 7, 0, 3
1621865740734495143, 22, 40439, 7, 0, 3
1621865740737125115, 22, 40439, 7, 0, 3
1621865740739777219, 22, 40432, 7, 0, 3
1621865740745702535, 22, 40432, 7, 0, 3
1621865740748330944, 22, 40432, 7, 0, 3
1621865740750973340, 22, 40432, 7, 0, 3
1621865740753602831, 22, 40432, 7, 0, 3
1621865740756200523, 22, 40432, 7, 0, 3
1621865740758855322, 22, 40432, 7, 0, 3
1621865740765618702, 22, 40432, 7, 0, 3
1621865740768272489, 22, 40432, 7, 0, 3
1621865740770878997, 22, 40432, 7, 0, 3
1621865740774320876, 22, 40432, 7, 0, 3
1621865740776982257, 22, 40432, 7, 0, 3
1621865740779600758, 22, 40536, 7, 0, 3
1621865740785749132, 22, 40536, 7, 0, 3
1621865740788374606, 22, 40536, 7, 0, 3
1621865740791011632, 22, 40536, 100, 4, 3
1621865740796823543, 22, 40536, 100, 4, 3
1621865740799439159, 22, 42971, 100, 4, 3
1621865740805805693, 22, 42971, 100, 4, 3
1621865740808819347, 22, 42971, 100, 4, 3
1621865740811438769, 22, 42971, 100, 4, 3
1621865740814710167, 22, 42971, 100, 4, 3
1621865740817365908, 22, 42971, 100, 4, 3
1621865740820070290, 22, 44534, 100, 4, 3
1621865740826234655, 22, 44534, 100, 4, 3
1621865740828924019, 22, 44534, 100, 4, 3
1621865740831702430, 22, 44534, 100, 4, 3
1621865740834766979, 22, 44534, 100, 4, 3
1621865740837442617, 22, 44534, 100, 4, 3
1621865740840060557, 22, 45097, 100, 4, 3
1621865740846118662, 22, 45097, 100, 4, 3
1621865740848899708, 22, 45097, 100, 4, 3
1621865740851682107, 22, 45097, 100, 4, 3
1621865740855659642, 22, 45097, 100, 4, 3
1621865740858434646, 22, 45217, 100, 4, 3
1621865740865959287, 23, 45217, 100, 4, 3
1621865740877731289, 23, 47059, 100, 4, 3
1621865740979771940, 23, 49189, 100, 4, 3
1621865740986513729, 23, 49189, 100, 4, 3
1621865740989112182, 23, 49189, 100, 4, 3
1621865740991765539, 23, 49189, 100, 4, 3
1621865740994417362, 23, 49189, 100, 4, 3
1621865740997037095, 23, 49189, 100, 4, 3
1621865740999660255, 23, 52118, 100, 4, 3
1621865741006583766, 23, 52118, 100, 4, 3
1621865741009356637, 23, 52118, 100, 4, 3
1621865741012145297, 23, 52118, 100, 4, 3
1621865741015695028, 23, 52118, 100, 4, 3
1621865741018535847, 23, 52118, 100, 4, 3
1621865741021457768, 23, 52605, 100, 4, 3
1621865741027191813, 23, 52605, 100, 4, 3
1621865741037236891, 23, 54362, 100, 4, 3
1621865741139880784, 23, 56100, 100, 4, 3
