1621861898503143869, 22, 24345, 0, 0, 0
1621861898509233972, 22, 24443, 0, 0, 0
1621861898521368433, 22, 24443, 0, 0, 0
1621861898524021859, 22, 24443, 0, 0, 0
1621861898527972221, 22, 24345, 0, 0, 0
1621861898542646484, 22, 24345, 0, 0, 0
1621861898545445263, 22, 24345, 0, 0, 0
1621861898549252266, 22, 24345, 0, 0, 0
1621861898563796564, 22, 24345, 0, 0, 0
1621861898570136096, 22, 24345, 0, 0, 0
1621861898582880823, 22, 24345, 0, 0, 0
1621861898585631722, 22, 24345, 0, 0, 0
1621861898589196210, 22, 24443, 0, 0, 0
1621861898603745337, 22, 24443, 0, 0, 0
1621861898606504101, 22, 24443, 0, 0, 0
1621861898609696579, 22, 24345, 0, 0, 0
1621861898622081901, 22, 24345, 0, 0, 0
1621861898624819515, 22, 24345, 0, 0, 0
1621861898627511243, 22, 24345, 0, 0, 0
1621861898641987032, 22, 24345, 0, 0, 0
1621861898649965093, 22, 24443, 0, 0, 0
1621861898664726810, 22, 24443, 0, 0, 0
1621861898669257523, 22, 24345, 0, 0, 0
1621861898684104761, 22, 24345, 0, 0, 0
1621861898686972519, 22, 24345, 0, 0, 0
1621861898689873280, 22, 24345, 0, 0, 0
1621861898703910546, 22, 24345, 0, 0, 0
1621861898707112522, 22, 24345, 0, 0, 0
1621861898710411230, 22, 24345, 0, 0, 0
1621861898724010793, 22, 24345, 0, 0, 0
1621861898726925009, 22, 24345, 0, 0, 0
1621861898730107820, 22, 24345, 0, 0, 0
1621861898743851073, 22, 24345, 0, 0, 0
1621861898747370446, 22, 24345, 0, 0, 0
1621861898765006544, 22, 24345, 0, 0, 0
1621861898767856328, 22, 24345, 0, 0, 0
1621861898770755365, 22, 24345, 0, 0, 0
1621861898802994322, 22, 24345, 0, 0, 0
1621861898844590661, 22, 24345, 0, 0, 0
1621861898952088867, 22, 24345, 0, 0, 0
1621861898966300230, 22, 24345, 0, 0, 0
1621861898970184028, 22, 24345, 0, 0, 0
1621861898972982416, 22, 24443, 0, 0, 0
1621861898986886271, 22, 24443, 0, 0, 0
